Date,Temp,Umidità,Remark,
2023/07/03 20:09:44,"27.06℃","59.56%",""
2023/07/03 20:19:44,"27.13℃","59.94%",""
2023/07/03 20:29:44,"27.06℃","59.69%",""
2023/07/03 20:39:44,"27.06℃","59.81%",""
2023/07/03 20:49:44,"27.06℃","59.75%",""
2023/07/03 20:59:44,"27.06℃","59.25%",""
2023/07/03 21:09:44,"27.00℃","58.94%",""
2023/07/03 21:19:44,"27.00℃","58.25%",""
2023/07/03 21:29:44,"27.00℃","57.56%",""
2023/07/03 21:39:44,"26.94℃","57.38%",""
2023/07/03 21:49:44,"26.94℃","57.50%",""
2023/07/03 21:59:44,"26.94℃","57.44%",""
2023/07/03 22:09:44,"26.94℃","57.50%",""
2023/07/03 22:19:44,"26.94℃","57.62%",""
2023/07/03 22:29:44,"26.94℃","57.81%",""
2023/07/03 22:39:44,"26.94℃","57.94%",""
2023/07/03 22:49:44,"26.94℃","58.06%",""
2023/07/03 22:59:44,"26.94℃","58.25%",""
2023/07/03 23:09:44,"26.94℃","58.62%",""
2023/07/03 23:19:44,"27.00℃","59.88%",""
2023/07/03 23:29:44,"27.00℃","61.94%",""
2023/07/03 23:39:44,"27.00℃","62.56%",""
2023/07/03 23:49:44,"27.00℃","62.62%",""
2023/07/03 23:59:44,"26.94℃","62.12%",""
2023/07/04 00:09:44,"26.94℃","61.38%",""
2023/07/04 00:19:44,"26.94℃","61.00%",""
2023/07/04 00:29:44,"26.94℃","60.62%",""
2023/07/04 00:39:44,"26.88℃","60.12%",""
2023/07/04 00:49:44,"26.88℃","60.25%",""
2023/07/04 00:59:44,"26.88℃","60.12%",""
2023/07/04 01:09:44,"26.88℃","60.06%",""
2023/07/04 01:19:44,"26.88℃","60.06%",""
2023/07/04 01:29:44,"26.88℃","60.31%",""
2023/07/04 01:39:44,"26.81℃","60.31%",""
2023/07/04 01:49:44,"26.81℃","60.38%",""
2023/07/04 01:59:44,"26.81℃","60.44%",""
2023/07/04 02:09:44,"26.81℃","60.44%",""
2023/07/04 02:19:44,"26.81℃","60.38%",""
2023/07/04 02:29:44,"26.81℃","60.56%",""
2023/07/04 02:39:44,"26.81℃","60.56%",""
2023/07/04 02:49:44,"26.75℃","60.50%",""
2023/07/04 02:59:44,"26.75℃","60.75%",""
2023/07/04 03:09:44,"26.75℃","60.75%",""
2023/07/04 03:19:44,"26.75℃","60.88%",""
2023/07/04 03:29:44,"26.75℃","60.69%",""
2023/07/04 03:39:44,"26.75℃","60.56%",""
